"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"RAB11FIP2",2.77219768789357e-41,-1.04149049564959,0.042,0.076,7.68286867222824e-37,"RAB11FIP2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NPHP3",3.35497303215821e-41,-1.12735740968659,0.029,0.058,9.29797226132326e-37,"NPHP3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MBTD1",4.02201343006587e-41,-1.21913780345838,0.028,0.057,1.11466080200846e-36,"MBTD1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AK9",5.08158891147132e-41,-1.23985966410193,0.026,0.053,1.40831155092516e-36,"AK9","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"INO80B",1.62871849322818e-40,-1.57102483843132,0.014,0.035,4.51383043213258e-36,"INO80B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZFP91",1.79417234018536e-40,-1.03996010687423,0.04,0.072,4.97236922358971e-36,"ZFP91","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZBED6",1.9045038262128e-40,-1.13170619030261,0.028,0.057,5.27814190396615e-36,"ZBED6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"DSTYK",1.93068624439814e-40,-1.10752948683269,0.04,0.073,5.35070385772499e-36,"DSTYK","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AC159540.1",5.89885954387361e-40,-1.25345633596109,0.029,0.057,1.63480993398913e-35,"AC159540.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MXRA7",8.00251551207979e-40,-1.41543313318991,0.022,0.047,2.21781714901779e-35,"MXRA7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"C5orf28",1.0942997024007e-39,-1.23587836569338,0.021,0.046,3.03274219523329e-35,"C5orf28","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTBP1-AS2",3.08158597024843e-39,-1.14867300449623,0.026,0.053,8.54030735794651e-35,"CTBP1-AS2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TSC22D1",1.12283990440424e-38,-1.21523424166977,0.025,0.052,3.11183851106592e-34,"TSC22D1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CXorf23",3.08825897735836e-38,-1.5557410996282,0.016,0.038,8.55880092985095e-34,"CXorf23","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ENTHD2",4.34390379883532e-38,-1.21993287103229,0.018,0.041,1.20386949880922e-33,"ENTHD2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TGFBR1",8.01911444663584e-38,-1.08917359690289,0.033,0.063,2.22241737774066e-33,"TGFBR1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-108M9.4",1.75797999087193e-37,-1.23002033372547,0.021,0.046,4.87206574670247e-33,"RP11-108M9.4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-467L13.7",1.13386541788478e-36,-1.3335189415694,0.014,0.034,3.14239461912589e-32,"RP11-467L13.7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTC-505O3.3",1.55874848774686e-36,-1.49394113030044,0.016,0.037,4.31991555894164e-32,"CTC-505O3.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-763B22.4",2.51779747051311e-36,-1.44659336010661,0.013,0.033,6.97782390978002e-32,"RP11-763B22.4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RGPD5",2.57562508766663e-36,-1.22298646621739,0.022,0.046,7.13808736795931e-32,"RGPD5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RNU12",4.52733456404525e-36,-1.02892444077881,0.04,0.07,1.2547055010795e-31,"RNU12","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RFWD2",5.82175781638667e-36,-1.04350184556766,0.035,0.064,1.6134419612334e-31,"RFWD2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP5-882C2.2",1.40227932886052e-35,-1.37253286861191,0.017,0.039,3.88627693200406e-31,"RP5-882C2.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"DUSP8",3.43529121935938e-35,-1.48283562497052,0.015,0.035,9.52056608533258e-31,"DUSP8","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-326I11.3",3.55396231075646e-35,-1.07074823029745,0.024,0.049,9.84945114803046e-31,"RP11-326I11.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ADAM17",9.08832427409755e-35,-1.19547655798994,0.051,0.084,2.5187381893234e-30,"ADAM17","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-553L6.5",1.1690445013526e-34,-1.45660987518154,0.014,0.034,3.2398899310486e-30,"RP11-553L6.5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"WHSC1",1.53152858955657e-34,-1.15309069583948,0.025,0.05,4.24447833309708e-30,"WHSC1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FNDC3B",2.28011549070233e-34,-1.26375673306897,0.024,0.048,6.31911207093243e-30,"FNDC3B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM91A1",3.66811709540285e-34,-1.01679753542649,0.049,0.081,1.01658197181995e-29,"FAM91A1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"DDX26B",3.72555135389904e-34,-1.20527022880716,0.026,0.052,1.03249930221958e-29,"DDX26B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-902B17.1",3.89778558237965e-34,-1.15714388552997,0.026,0.05,1.0802322963007e-29,"RP11-902B17.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TMEM55A",4.02707497691129e-34,-1.09464547307054,0.026,0.051,1.11606355910119e-29,"TMEM55A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-367G6.3",4.18741870538312e-34,-1.31088947455738,0.016,0.036,1.16050122000988e-29,"RP11-367G6.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MB21D1",4.77414053229582e-34,-1.05590025486188,0.035,0.063,1.32310530712046e-29,"MB21D1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NOL4L",6.04819184365068e-34,-1.13499838370208,0.057,0.092,1.67619588754935e-29,"NOL4L","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"C14orf169",7.8385763615126e-34,-1.35073660938326,0.014,0.034,2.1723830528296e-29,"C14orf169","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KIAA0141",2.15811167037507e-33,-1.01608147416223,0.032,0.058,5.98099068327748e-29,"KIAA0141","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"HIST1H4J",3.58988293424449e-33,-1.51892042946873,0.009,0.026,9.94900156396517e-29,"HIST1H4J","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KLHL5",3.66877634749209e-33,-1.11388918911952,0.031,0.058,1.01676467694396e-28,"KLHL5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"HBA2",4.37280557351829e-33,-1.86569894908759,0.009,0.025,1.21187933664486e-28,"HBA2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-395A13.2",1.02770440826818e-32,-1.22913379798948,0.016,0.036,2.84817999707444e-28,"RP11-395A13.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"DDX51",1.43944649095863e-32,-1.09924838761447,0.024,0.048,3.98928200504275e-28,"DDX51","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PDDC1",1.81474791725146e-32,-1.17787053687857,0.02,0.042,5.02939237787071e-28,"PDDC1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-352M15.2",4.89073189661535e-32,-1.0236986208718,0.031,0.057,1.35541743782798e-27,"RP11-352M15.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"HBA1",6.95430334289908e-32,-1.61524635619091,0.004,0.017,1.92731562845105e-27,"HBA1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"XXbac-BPGBPG55C20.2",8.13589952302002e-32,-1.27655802969852,0.02,0.041,2.25478319380977e-27,"XXbac-BPGBPG55C20.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ID1",8.86360920785992e-32,-1.43863607892948,0.013,0.03,2.4564606558663e-27,"ID1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ANKHD1",1.30512506861407e-31,-1.02796029620733,0.03,0.055,3.61702361515705e-27,"ANKHD1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-385D13.3",2.77325484504393e-31,-1.77575807230062,0.008,0.023,7.68579847755475e-27,"RP11-385D13.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM153B",3.27242412542235e-31,-1.63230073134625,0.01,0.026,9.06919622119551e-27,"FAM153B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTD-2544N14.3",4.87985874727764e-31,-1.13636837524253,0.025,0.048,1.35240405322052e-26,"CTD-2544N14.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-545I5.3",8.70688832086134e-31,-1.66512786828886,0.011,0.027,2.41302702924351e-26,"RP11-545I5.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP5-1180E21.5",1.38220027512645e-30,-1.47641464754399,0.011,0.027,3.83062984248543e-26,"RP5-1180E21.5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RMND5A",2.23241046218929e-30,-1.35408770903614,0.045,0.074,6.18690235491139e-26,"RMND5A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"DBT",2.95621137052429e-30,-1.30228720931357,0.026,0.049,8.19284419227102e-26,"DBT","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZNF26",2.99660322798502e-30,-1.00412930451968,0.045,0.074,8.30478618603767e-26,"ZNF26","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"IFNG",8.66843543418878e-30,-1.58987542193973,0.014,0.031,2.40237019623108e-25,"IFNG","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LRRC16A",9.34014722244991e-30,-1.47965491740081,0.01,0.025,2.58852840122977e-25,"LRRC16A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AK1",1.32337020102037e-29,-1.53576910830531,0.009,0.024,3.66758817510786e-25,"AK1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TMEM256-PLSCR3",1.62668621042149e-29,-1.81149354760486,0.005,0.017,4.50819816356211e-25,"TMEM256-PLSCR3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-182L21.6",1.76360241056239e-29,-1.08858241333115,0.021,0.042,4.8876477206326e-25,"RP11-182L21.6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CPEB4",1.85918568177706e-29,-1.11756077498948,0.055,0.086,5.15254719847694e-25,"CPEB4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FER",2.74288963597472e-29,-1.30278846293932,0.016,0.035,7.60164433714034e-25,"FER","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FARP1",2.80020265854104e-29,-2.78781713996321,0.011,0.028,7.76048164788065e-25,"FARP1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"C21orf33",3.30852741628446e-29,-1.32422810617438,0.008,0.023,9.16925288149075e-25,"C21orf33","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SFT2D2",4.40760952413319e-29,-1.05774782333962,0.099,0.138,1.22152490351827e-24,"SFT2D2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LRRC37A2",4.63353403284218e-29,-1.42867073964505,0.013,0.029,1.28413762186188e-24,"LRRC37A2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-23P13.6",5.66356773570576e-29,-1.45545439705336,0.01,0.025,1.56960116227349e-24,"RP11-23P13.6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GK5",6.63688475255206e-29,-1.16212387914811,0.028,0.051,1.83934624032228e-24,"GK5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RFXAP",7.61886406797585e-29,-1.01839877406094,0.025,0.047,2.11149198779883e-24,"RFXAP","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AC007950.2",9.27860690431591e-29,-1.41334570782019,0.007,0.021,2.57147311746211e-24,"AC007950.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM73B",1.20827482988104e-28,-1.28114456187951,0.014,0.031,3.34861286353231e-24,"FAM73B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"EP400NL",1.23454516743717e-28,-1.11574286540881,0.025,0.048,3.42141847703538e-24,"EP400NL","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KCTD7",1.99907987717212e-28,-1.15157406178558,0.024,0.045,5.5402499715948e-24,"KCTD7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP5-1092A3.4",2.19995888721093e-28,-1.86389557359743,0.006,0.018,6.09696606001636e-24,"RP5-1092A3.4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PWAR6",2.36786196692247e-28,-1.6847434975187,0.009,0.023,6.56229265512892e-24,"PWAR6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SND1-IT1",3.61491073025562e-28,-1.41099258252954,0.014,0.031,1.00183635978304e-23,"SND1-IT1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"COL18A1",3.9036435057431e-28,-1.1459721196535,0.013,0.03,1.08185576118164e-23,"COL18A1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LRIG2",4.64967824506647e-28,-1.71426664925728,0.03,0.054,1.28861182883772e-23,"LRIG2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CH507-9B2.5",6.2938793561369e-28,-2.33007787201353,0.003,0.013,1.74428572475978e-23,"CH507-9B2.5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP5-1068E13.7",6.6806616639232e-28,-1.16296552691638,0.014,0.031,1.85147857353968e-23,"RP5-1068E13.7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZUFSP",7.36575870128212e-28,-1.35140740491289,0.015,0.033,2.04134636647333e-23,"ZUFSP","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM127A",7.51643851186249e-28,-1.14003126398658,0.016,0.034,2.08310576917757e-23,"FAM127A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"VPRBP",9.52845073732112e-28,-1.00645585637006,0.027,0.05,2.64071483734118e-23,"VPRBP","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP3-394A18.1",1.0724985152251e-27,-1.24541830630487,0.029,0.051,2.97232238509484e-23,"RP3-394A18.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KIFC2",1.98834456772958e-27,-1.25089881101111,0.014,0.031,5.51049813500577e-23,"KIFC2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-468E2.4",2.06802531694372e-27,-1.67387561614662,0.01,0.024,5.73132536337782e-23,"RP11-468E2.4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"QSER1",2.35244287921158e-27,-1.24983771696648,0.018,0.036,6.51956019544697e-23,"QSER1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RNU11",3.02583271802358e-27,-1.05568099210851,0.029,0.051,8.38579279473054e-23,"RNU11","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZNF395",3.10080815588871e-27,-1.00659488875131,0.025,0.047,8.59357972322996e-23,"ZNF395","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-582E3.6",3.78293323522937e-27,-1.52394694982295,0.01,0.025,1.04840211681147e-22,"RP11-582E3.6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RAD54L2",4.64972030377852e-27,-1.30120728454616,0.032,0.056,1.28862348498918e-22,"RAD54L2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ATG4D",4.87171238800551e-27,-1.56620496204953,0.024,0.045,1.35014637121185e-22,"ATG4D","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ST6GALNAC2",6.58308651859534e-27,-1.27339972880876,0.018,0.036,1.82443659776351e-22,"ST6GALNAC2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP1-151F17.2",6.86719073445228e-27,-2.10634384838485,0.003,0.013,1.9031732401461e-22,"RP1-151F17.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-706O15.1",8.45974528034873e-27,-1.22273646924793,0.016,0.034,2.34453380699585e-22,"RP11-706O15.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NAT6",8.96091904207367e-27,-1.09334566299831,0.018,0.037,2.4834291033203e-22,"NAT6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PLXNA3",1.53653774079159e-26,-1.46076973576827,0.024,0.045,4.25836069482981e-22,"PLXNA3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GSE1",1.83142476048239e-26,-1.54927610670684,0.029,0.051,5.0756105812009e-22,"GSE1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RALGAPB",2.07394639068773e-26,-1.12497498807714,0.049,0.077,5.74773502715197e-22,"RALGAPB","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CARKD",3.12045793262973e-26,-1.28714323164961,0.014,0.031,8.64803711449003e-22,"CARKD","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"HIST1H2BG",3.58579313124016e-26,-1.44816124560304,0.016,0.033,9.93766708391897e-22,"HIST1H2BG","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-479G22.8",3.80321235139801e-26,-1.25467092116762,0.015,0.032,1.05402227106644e-21,"RP11-479G22.8","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PGBD4",6.20600487211289e-26,-1.15165474949623,0.015,0.033,1.71993219025737e-21,"PGBD4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MTHFR",7.50855370248768e-26,-1.02140585827996,0.026,0.047,2.08092057310743e-21,"MTHFR","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"C5orf42",9.40149066707939e-26,-1.31638469731105,0.015,0.032,2.60552912347438e-21,"C5orf42","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ANKRD40",9.98676790706233e-26,-1.24818288183573,0.032,0.055,2.76773285776325e-21,"ANKRD40","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM46A",1.082510322147e-25,-1.3486650827558,0.015,0.032,3.0000691067982e-21,"FAM46A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LACTB",1.15771522725286e-25,-1.10502640839252,0.032,0.055,3.20849198080858e-21,"LACTB","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SELO",1.86288069118031e-25,-1.04412742107384,0.023,0.042,5.1627875475371e-21,"SELO","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TBX21",1.90893326721725e-25,-1.57036833375913,0.014,0.031,5.29041765676589e-21,"TBX21","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"C10orf12",2.08784542303797e-25,-1.36680987011837,0.013,0.029,5.78625480540744e-21,"C10orf12","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ATP11A",2.69984517245868e-25,-1.02003669509955,0.028,0.05,7.48235091095198e-21,"ATP11A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TPM2",4.0300908596497e-25,-1.2448715591302,0.009,0.023,1.11689938084332e-20,"TPM2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PPP1R12B",4.58256280128959e-25,-1.15098318569028,0.022,0.042,1.2700114547494e-20,"PPP1R12B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM117B",1.09334662488373e-24,-1.63014948132439,0.036,0.059,3.03010083620278e-20,"FAM117B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CAMSAP1",2.40067259166631e-24,-1.02382344948556,0.026,0.046,6.653224020544e-20,"CAMSAP1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ADCK4",2.51044543506818e-24,-1.00461401520739,0.016,0.033,6.95744847874795e-20,"ADCK4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"UBE2W",2.54264900476526e-24,-1.14930057519541,0.032,0.054,7.04669745180645e-20,"UBE2W","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTD-2017D11.1",3.07568048293163e-24,-1.61606705463794,0.009,0.022,8.52394089039672e-20,"CTD-2017D11.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TRAF3IP1",4.1278868633862e-24,-1.02417836925733,0.019,0.037,1.14400256531885e-19,"TRAF3IP1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"APPL2",6.61211232595505e-24,-1.4209656206253,0.035,0.058,1.83248081001518e-19,"APPL2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RBAK",7.0247290703731e-24,-1.21992822090154,0.019,0.036,1.9468334145632e-19,"RBAK","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ERMN",7.81034371030404e-24,-1.60094170492057,0.007,0.019,2.16455865587366e-19,"ERMN","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"DGKQ",1.76491748671033e-23,-1.42052400959812,0.015,0.031,4.891292322669e-19,"DGKQ","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CNNM3",2.22948456020696e-23,-1.19887575920508,0.027,0.047,6.17879351015756e-19,"CNNM3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZNRD1-AS1",2.30486536512976e-23,-1.04073317619274,0.02,0.038,6.3877038729206e-19,"ZNRD1-AS1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-533E19.5",3.12712364473211e-23,-1.7390068118134,0.004,0.014,8.66651046901056e-19,"RP11-533E19.5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PLXDC1",4.10135129099944e-23,-1.23617643425874,0.012,0.027,1.13664849678758e-18,"PLXDC1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"C7orf60",4.43652658966474e-23,-1.02738075903776,0.021,0.039,1.22953897905969e-18,"C7orf60","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-526I2.5",4.73263082911662e-23,-1.26373833326898,0.013,0.028,1.31160130798138e-18,"RP11-526I2.5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-434H6.7",6.81970708065264e-23,-1.61478531167394,0.006,0.017,1.89001362033207e-18,"RP11-434H6.7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PWWP2A",7.40619425860384e-23,-1.18723710007041,0.067,0.097,2.05255267682947e-18,"PWWP2A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RHOQ",8.90184119798293e-23,-1.6124359773573,0.023,0.042,2.46705626960899e-18,"RHOQ","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AL133245.2",1.39968985188111e-22,-2.05783982853746,0.003,0.012,3.8791004555033e-18,"AL133245.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-159D12.2",5.61506312429935e-22,-1.66737649740129,0.007,0.018,1.55615859426832e-17,"RP11-159D12.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TENM1",6.1211033153766e-22,-1.58736395408494,0.019,0.035,1.69640257282347e-17,"TENM1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NFIA",6.41945199572582e-22,-1.08419647635909,0.021,0.039,1.77908692609545e-17,"NFIA","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SYNM",6.6626243855547e-22,-1.6090140753058,0.008,0.02,1.84647972221263e-17,"SYNM","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"DFNB31",8.92039604612189e-22,-1.4882155171914,0.006,0.016,2.47219856022222e-17,"DFNB31","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ADO",1.00983160999897e-21,-1.16505030238503,0.012,0.026,2.79864732395115e-17,"ADO","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTC-534A2.2",1.2399804511144e-21,-1.17806909339235,0.011,0.024,3.43648182221845e-17,"CTC-534A2.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SLC16A4",1.3551008799758e-21,-1.5913239754514,0.008,0.02,3.75552657876492e-17,"SLC16A4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"DHRS3",1.43871351773334e-21,-1.50447699462379,0.049,0.074,3.98725064304618e-17,"DHRS3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GZMH",1.53105734117322e-21,-1.01588039240375,0.023,0.041,4.24317231532747e-17,"GZMH","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SLC16A10",1.59071621047278e-21,-1.16838557266593,0.015,0.03,4.40851090570426e-17,"SLC16A10","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"P2RX5",1.70890572573178e-21,-1.1218052649954,0.014,0.029,4.73606132829305e-17,"P2RX5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-770J1.5",1.74515614394979e-21,-1.50197696239303,0.006,0.017,4.83652573734245e-17,"RP11-770J1.5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTD-2017F17.2",2.06347955906435e-21,-1.80966580830463,0.006,0.016,5.71872724999093e-17,"CTD-2017F17.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MMS22L",2.7752197826828e-21,-1.3387258256135,0.021,0.038,7.69124410572712e-17,"MMS22L","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RABGAP1",3.14043975079176e-21,-1.11757736149446,0.054,0.08,8.70341472534428e-17,"RABGAP1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"COL6A2",3.96369069211644e-21,-1.05424148149577,0.016,0.032,1.09849723841315e-16,"COL6A2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-277P12.20",4.37290991085459e-21,-1.68449805075552,0.005,0.015,1.21190825269424e-16,"RP11-277P12.20","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MLLT4",6.39916853568346e-21,-1.1787823952726,0.019,0.036,1.77346556797931e-16,"MLLT4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AC093495.4",7.93457841315654e-21,-1.11976582928814,0.012,0.025,2.1989890614222e-16,"AC093495.4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP5-894A10.2",1.14322067044184e-20,-1.23922773358072,0.014,0.028,3.16832176606253e-16,"RP5-894A10.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
