"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"RP11-582J16.5",1.03567783250769e-10,-1.57724735830732,0.007,0.015,2.87027754501181e-06,"RP11-582J16.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CRTAM",1.13871293080353e-10,-1.14773094078397,0.026,0.038,3.15582901642891e-06,"CRTAM","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CAMSAP2",1.13908093641734e-10,-1.24125109251948,0.01,0.018,3.15684890718701e-06,"CAMSAP2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TXNDC16",1.18977451440094e-10,-1.12828695686251,0.02,0.031,3.29734108921077e-06,"TXNDC16","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-434H6.7",1.31581349174838e-10,-1.23756682074606,0.009,0.018,3.64664551103146e-06,"RP11-434H6.7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP1-179N16.6",1.42948346067531e-10,-1.58591418350042,0.005,0.012,3.96167046291556e-06,"RP1-179N16.6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"HAUS7",1.43114953721594e-10,-1.27413139721567,0.008,0.016,3.96628782744025e-06,"HAUS7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"HBA1",1.47367582125377e-10,-1.88700410486051,0.005,0.012,4.08414517102269e-06,"HBA1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-325F22.2",1.54171581107781e-10,-1.57394886201376,0.006,0.014,4.27271119882104e-06,"RP11-325F22.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"IGIP",1.61726099391899e-10,-1.15808811314955,0.015,0.025,4.48207711854709e-06,"IGIP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-7F17.8",1.68796659303166e-10,-1.33138918939985,0.009,0.018,4.67803061592794e-06,"RP11-7F17.8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GRAMD3",1.74012576744897e-10,-1.25487996280947,0.014,0.023,4.82258455190808e-06,"GRAMD3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-1114A5.4",2.07492940109073e-10,-1.73473974523021,0.004,0.011,5.75045934218286e-06,"RP11-1114A5.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-147L13.12",2.08271852316812e-10,-1.96174143047197,0.004,0.01,5.77204611510813e-06,"RP11-147L13.12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-533E19.5",2.0971322966208e-10,-1.49370717868579,0.005,0.012,5.81199244685488e-06,"RP11-533E19.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TAS2R30",2.11013376677654e-10,-1.45603696926621,0.006,0.013,5.8480247212445e-06,"TAS2R30","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"P2RX5",2.13083961443313e-10,-1.3374279222107,0.009,0.017,5.90540890743998e-06,"P2RX5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MYCBP2-AS1",2.14802005023394e-10,-1.81015970932088,0.007,0.014,5.95302276721835e-06,"MYCBP2-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FNIP2",2.16231954675321e-10,-1.1135086072398,0.017,0.027,5.99265239187183e-06,"FNIP2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TYW1B",2.16848200296776e-10,-1.13281491615734,0.011,0.02,6.00973102302484e-06,"TYW1B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"XRCC4",2.51248873633562e-10,-1.09409856150256,0.021,0.032,6.96311128388055e-06,"XRCC4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTC-444N24.8",2.83176737557106e-10,-1.41901665819973,0.007,0.015,7.84796010465763e-06,"CTC-444N24.8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TTC7A",3.19646541061764e-10,-1.07245008152145,0.021,0.032,8.85868423898573e-06,"TTC7A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KCNC4",3.27406946267089e-10,-1.21662988660983,0.007,0.015,9.07375610884611e-06,"KCNC4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PRNCR1",3.66371074788776e-10,-1.2035896978459,0.013,0.022,1.01536079666961e-05,"PRNCR1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM63A",3.89246903307412e-10,-1.1210206422512,0.015,0.025,1.07875886782616e-05,"FAM63A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TBCEL",4.06174073197812e-10,-1.03737652208825,0.012,0.02,1.12567082646042e-05,"TBCEL","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CD1d",4.10649038787167e-10,-1.02618048246449,0.017,0.028,1.13807274609475e-05,"CD1d","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-473M20.16",4.33881766977507e-10,-1.077680231435,0.009,0.018,1.20245992900146e-05,"RP11-473M20.16","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AGAP4",4.3533650735177e-10,-1.38586072594763,0.008,0.016,1.2064915964747e-05,"AGAP4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C11orf65",4.54064538910119e-10,-1.3935342136777,0.009,0.016,1.2583944631355e-05,"C11orf65","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTD-3110H11.1",4.66919238771286e-10,-1.6980790328087,0.005,0.012,1.29401997833074e-05,"CTD-3110H11.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"USP6NL",4.79806674156489e-10,-1.19412920495957,0.009,0.018,1.32973621675729e-05,"USP6NL","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC008522.1",4.98881398755129e-10,-1.59692443349002,0.006,0.012,1.38259990850996e-05,"AC008522.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AKAP5",5.57720614673375e-10,-1.57575000907326,0.008,0.016,1.54566691150579e-05,"AKAP5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MARCH1",5.68409631722388e-10,-1.58510097523067,0.009,0.017,1.57529045335543e-05,"MARCH1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KIAA1958",5.70800501798139e-10,-1.23346860489405,0.009,0.017,1.58191651068336e-05,"KIAA1958","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-517P14.2",5.87049273253288e-10,-1.50011980220784,0.006,0.013,1.62694835589416e-05,"RP11-517P14.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-5C23.1",6.09577530516221e-10,-1.51399328247497,0.008,0.016,1.68938316807265e-05,"RP11-5C23.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"B3GAT2",6.4902145555565e-10,-1.0519852697284,0.022,0.034,1.79869806192693e-05,"B3GAT2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SELO",6.95664289989679e-10,-1.03303141063242,0.021,0.032,1.9279640132774e-05,"SELO","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC00205",7.24962809613188e-10,-1.68926020246821,0.006,0.012,2.00916193056199e-05,"LINC00205","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ARRDC5",7.4634973596627e-10,-1.20666114768586,0.012,0.02,2.06843365825692e-05,"ARRDC5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DLG2",8.04137777977177e-10,-1.6550978848711,0.006,0.013,2.22858743788595e-05,"DLG2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CH507-9B2.9",9.01800283266378e-10,-1.79846393167187,0.006,0.012,2.49924930504444e-05,"CH507-9B2.9","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MTUS1",9.22284387007338e-10,-1.12769372600394,0.02,0.031,2.55601895015214e-05,"MTUS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM102B",9.81934775685655e-10,-1.13600784537124,0.015,0.024,2.72133403733522e-05,"FAM102B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MFSD4",1.30996835483024e-09,-1.7223950842762,0.004,0.01,3.63044629857654e-05,"MFSD4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-161M6.3",1.35726916090059e-09,-1.0637338533383,0.021,0.032,3.76153575251991e-05,"RP11-161M6.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-298J20.3",1.3952908333484e-09,-1.76003939027503,0.004,0.01,3.86690901554176e-05,"RP11-298J20.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-798M19.6",1.45642989630253e-09,-1.30796275509227,0.006,0.012,4.03634981461283e-05,"RP11-798M19.6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-1191J2.5",2.12968425684533e-09,-1.14448465589064,0.01,0.017,5.90220694942115e-05,"RP11-1191J2.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KLHDC1",2.23198941788273e-09,-1.0092140507627,0.018,0.028,6.1857354727202e-05,"KLHDC1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LIMD1-AS1",2.36544040446258e-09,-1.6885591907678,0.004,0.01,6.5555815369276e-05,"LIMD1-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GOLGA8N",2.37657719080565e-09,-1.65700787272262,0.004,0.01,6.58644602659879e-05,"GOLGA8N","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ANGPT2",2.42920876503472e-09,-1.04114816991335,0.022,0.033,6.73230917141723e-05,"ANGPT2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C10orf76",2.53010251125804e-09,-1.04417288951827,0.018,0.028,7.01192609970053e-05,"C10orf76","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DNAJC3-AS1",2.56602660672061e-09,-1.36585666066124,0.007,0.013,7.1114861378655e-05,"DNAJC3-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ADO",2.60689183297791e-09,-1.13442708244332,0.011,0.02,7.22474002591498e-05,"ADO","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KLHL2",2.60927057814192e-09,-1.03755173763059,0.018,0.028,7.23133248026252e-05,"KLHL2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MS4A1",2.61261499427838e-09,-1.54247256932018,0.007,0.013,7.24060119514309e-05,"MS4A1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PLEKHH2",2.62137959045911e-09,-1.31169413243924,0.009,0.017,7.26489139699837e-05,"PLEKHH2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF502",3.03593627304587e-09,-1.36904025481515,0.006,0.012,8.41379378711934e-05,"ZNF502","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-758H9.2",3.07568461768694e-09,-1.02674886375469,0.011,0.019,8.5239523494576e-05,"RP11-758H9.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TTPAL",3.51214188626274e-09,-1.01057063011492,0.027,0.039,9.73355002358855e-05,"TTPAL","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SRGAP1",3.68880849888878e-09,-1.60386680198974,0.006,0.012,0.000102231638738204,"SRGAP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TET1",3.89331272031652e-09,-1.22259839006495,0.013,0.021,0.000107899268730852,"TET1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CACHD1",4.00987935858874e-09,-1.41201707477333,0.006,0.012,0.000111129796543928,"CACHD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-219A15.1",4.1463731829928e-09,-1.22589207390717,0.005,0.011,0.000114912586393462,"RP11-219A15.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-134G8.5",4.7987032067061e-09,-1.30621781380695,0.005,0.011,0.000132991260670653,"RP11-134G8.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SERPINE2",4.96467498286443e-09,-1.09655543799794,0.012,0.021,0.000137591002475105,"SERPINE2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DNLZ",5.09395799459383e-09,-1.64510716512389,0.004,0.01,0.000141173951862173,"DNLZ","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GAS6-AS1",5.11489841248931e-09,-1.22447416105256,0.01,0.018,0.000141754294603729,"GAS6-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTC-428H11.2",5.28059244998911e-09,-1.56599223888985,0.005,0.011,0.000146346339158998,"CTC-428H11.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-127B20.3",5.30787308047864e-09,-1.03958164523324,0.016,0.026,0.000147102394552385,"RP11-127B20.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SLC7A8",5.31489138395624e-09,-1.69640795623306,0.004,0.01,0.000147296899814963,"SLC7A8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SLC24A1",5.55997571763533e-09,-1.42947075624865,0.007,0.014,0.000154089167038545,"SLC24A1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SSX2IP",5.63469515457815e-09,-1.16957101887146,0.014,0.023,0.000156159941513979,"SSX2IP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-488C13.5",5.6520040090259e-09,-1.63126195067376,0.005,0.011,0.000156639639106144,"RP11-488C13.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LMLN",5.76004274960324e-09,-1.30340724555163,0.011,0.019,0.000159633824762504,"LMLN","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NRBP2",5.76853689868444e-09,-1.22219749102516,0.012,0.02,0.00015986923161014,"NRBP2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AMT",6.4684717405966e-09,-1.34560096323109,0.006,0.012,0.000179267225818894,"AMT","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TRGC1",6.77708962054382e-09,-1.43459925683548,0.006,0.012,0.000187820261743751,"TRGC1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ACVR2B",6.82117611137613e-09,-1.13457741214524,0.013,0.021,0.000189042074750678,"ACVR2B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF785",7.27490493224541e-09,-1.15636179102179,0.014,0.022,0.000201616715292249,"ZNF785","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TAF6L",7.27574941801424e-09,-1.20692755578716,0.012,0.02,0.000201640119370847,"TAF6L","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-286N22.8",7.47681817272697e-09,-1.22519250354801,0.009,0.016,0.000207212538838955,"RP11-286N22.8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KCNMB3",7.51113181458544e-09,-1.72115670257421,0.004,0.01,0.000208163507109421,"KCNMB3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PLCXD1",8.01741504237984e-09,-1.16266105327399,0.013,0.022,0.000222194640484515,"PLCXD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ANKS1A",8.41873795880354e-09,-1.18846709327224,0.01,0.017,0.000233316903790281,"ANKS1A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DND1",8.5945771063942e-09,-1.73668912039259,0.005,0.01,0.000238190109926609,"DND1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SPIN2A",8.77773090484065e-09,-1.63890526957161,0.006,0.012,0.000243266034296754,"SPIN2A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CD302",1.01378797638408e-08,-1.40061165200784,0.01,0.017,0.000280961199775083,"CD302","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM127A",1.05974396925855e-08,-1.14257281044312,0.012,0.02,0.000293697443640314,"FAM127A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC079922.3",1.1196148413625e-08,-1.02237386621921,0.022,0.032,0.000310290057135203,"AC079922.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SS18L1",1.20544777271627e-08,-1.04518091680016,0.013,0.022,0.000334077795730588,"SS18L1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"WDR92",1.25128086553214e-08,-1.1264812442937,0.017,0.026,0.000346779979073578,"WDR92","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTC-246B18.10",1.32203955189135e-08,-1.28904943351658,0.01,0.018,0.000366390041411169,"CTC-246B18.10","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-69E11.4",1.85973955696225e-08,-1.70357098521763,0.005,0.011,0.000515408220816518,"RP11-69E11.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP5-1112D6.8",2.01166344582222e-08,-1.5085666440573,0.006,0.011,0.000557512407375171,"RP5-1112D6.8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-44F14.8",2.06280156241566e-08,-1.45842494003106,0.007,0.013,0.000571684825007875,"RP11-44F14.8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TMED8",2.4615524337424e-08,-1.04791864943611,0.019,0.028,0.000682194641487369,"TMED8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SNTB1",2.52340454887194e-08,-1.01023181713115,0.019,0.028,0.000699336336674369,"SNTB1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MCTP1",2.62808704350627e-08,-1.70017521384764,0.004,0.01,0.000728348043237326,"MCTP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MB21D1",2.63215147980516e-08,-1.27547337925643,0.009,0.016,0.000729474461113202,"MB21D1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ARHGEF35",3.05736481694123e-08,-1.38704911680974,0.008,0.014,0.000847318085367093,"ARHGEF35","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC093609.1",3.31438305425835e-08,-1.39249434908978,0.006,0.012,0.000918548119657158,"AC093609.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC00926",3.45274091365784e-08,-1.35936382526116,0.007,0.013,0.000956892616811133,"LINC00926","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SNX30",4.30511179075411e-08,-1.1448855426468,0.012,0.019,0.00119311868168959,"SNX30","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC009133.12",4.86976785421143e-08,-1.21292300494928,0.011,0.018,0.00134960746311616,"AC009133.12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"EYS",4.9836349665665e-08,-1.5233694651941,0.007,0.013,0.00138116459463424,"EYS","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"QSOX2",5.15899727905255e-08,-1.06615064692028,0.012,0.019,0.00142976450591662,"QSOX2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DBN1",5.56679561701888e-08,-1.45416637510515,0.005,0.011,0.00154278173730061,"DBN1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C11orf80",5.57197872878511e-08,-1.26070767817287,0.007,0.014,0.00154421818489551,"C11orf80","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-324I22.4",5.70037497480254e-08,-1.4068154188876,0.005,0.011,0.00157980192051678,"RP11-324I22.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C1QTNF6",5.89366692348472e-08,-1.04725787160606,0.01,0.017,0.00163337085117456,"C1QTNF6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LRRC69",6.33700977949802e-08,-1.50253873753111,0.004,0.01,0.00175623889029008,"LRRC69","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TIAM2",6.34351494879692e-08,-1.22795301109283,0.01,0.017,0.00175804173290958,"TIAM2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AP001505.10",6.81213710076404e-08,-1.42268264651872,0.005,0.01,0.00188791567610575,"AP001505.10","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GATS",6.95809691473455e-08,-1.19847650446011,0.006,0.012,0.00192836697894953,"GATS","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP4-583P15.10",6.99028666157626e-08,-1.53147475349684,0.006,0.011,0.00193728804538924,"RP4-583P15.10","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TVP23C",7.57168800810952e-08,-1.11522861318319,0.005,0.011,0.00209841761456747,"TVP23C","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"UBAP1L",9.35489053280123e-08,-1.19075857052224,0.01,0.017,0.00259261436226053,"UBAP1L","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"OTUD7A",9.60221968687375e-08,-1.15193455261477,0.012,0.019,0.00266115916402019,"OTUD7A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC00176",9.77920333958607e-08,-1.0070631280774,0.01,0.017,0.00271020841353288,"LINC00176","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ARHGAP11B",1.03907515466409e-07,-1.44297137034555,0.007,0.012,0.00287969288363605,"ARHGAP11B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AP001462.6",1.11455246213473e-07,-1.11403830532383,0.015,0.023,0.00308887069356019,"AP001462.6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-344P13.6",1.27198404213766e-07,-1.17790414648534,0.008,0.015,0.00352517657438031,"RP11-344P13.6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-297N6.4",1.29127892089392e-07,-1.30118502656012,0.006,0.012,0.00357865040136541,"RP11-297N6.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTB-55O6.12",1.36981220488973e-07,-1.2668062139187,0.009,0.015,0.00379629754463141,"CTB-55O6.12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C1RL-AS1",1.50442674849439e-07,-1.03832778388349,0.012,0.019,0.00416936829077735,"C1RL-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FCGR3A",1.51754985086721e-07,-1.28369468997155,0.009,0.015,0.00420573765669338,"FCGR3A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTBP2",1.6271050796322e-07,-1.65209410948257,0.006,0.012,0.00450935901769267,"CTBP2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PTGDS",1.83005767205533e-07,-1.48819190000257,0.006,0.011,0.00507182183233415,"PTGDS","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DKFZP434I0714",1.84174032480352e-07,-1.03799921807384,0.017,0.025,0.00510419913616048,"DKFZP434I0714","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF813",1.86122526106778e-07,-1.0712027905408,0.012,0.019,0.00515819968852325,"ZNF813","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"EPB41L2",1.91401124903657e-07,-1.1544953483749,0.013,0.02,0.00530449077557994,"EPB41L2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CCDC136",1.920435204726e-07,-1.49442919950774,0.007,0.013,0.00532229412637764,"CCDC136","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TCF7L2",2.0032865508381e-07,-1.13363393164984,0.007,0.012,0.0055519083469927,"TCF7L2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-798G7.8",2.02971839859277e-07,-1.58606829536776,0.007,0.013,0.00562516156986001,"RP11-798G7.8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC01560",2.10525145125128e-07,-1.34016158078108,0.005,0.011,0.00583449387199779,"LINC01560","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-119D9.1",2.17193514470793e-07,-1.30705445183074,0.008,0.014,0.00601930106004357,"RP11-119D9.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RAP2C-AS1",2.3901763460382e-07,-1.15003606676299,0.008,0.014,0.00662413472541028,"RAP2C-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NPAS2",2.41567598441279e-07,-1.13394632802512,0.008,0.014,0.00669480442320161,"NPAS2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC142528.1",2.52821638968301e-07,-1.09011904546919,0.008,0.014,0.00700669890236751,"AC142528.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP4-671O14.7",2.67645600575537e-07,-1.41527043352159,0.006,0.012,0.00741753017435044,"RP4-671O14.7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"EML5",2.80921607891877e-07,-1.12865789901892,0.009,0.016,0.00778546144111548,"EML5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MAP3K10",3.68614892066258e-07,-1.35452663833667,0.006,0.011,0.0102157931187243,"MAP3K10","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LMOD3",3.91743123593454e-07,-1.26656521451511,0.009,0.015,0.010856768927269,"LMOD3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
