"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"BFSP2",5.99385904982071e-17,1.82711752917232,0.012,0.003,1.66113809706731e-12,"BFSP2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"DTX2",6.39541390744518e-17,1.01449367470941,0.034,0.018,1.77242501030936e-12,"DTX2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"CDHR3",7.21923280540027e-17,1.16310243385979,0.025,0.012,2.00073817968863e-12,"CDHR3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV4-1",1.06937294621245e-16,5.11181989333047,0.01,0.002,2.96366018313319e-12,"TRBV4-1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV29-1",5.26078542925863e-16,3.64306492389504,0.015,0.005,1.45797407386474e-11,"TRBV29-1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"IL7",8.48831230716568e-16,2.064665423671,0.011,0.003,2.3524508728079e-11,"IL7","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"GK",1.51383953414567e-15,1.24874236117383,0.028,0.015,4.1954548849313e-11,"GK","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AKAP2",1.56426585473157e-15,2.1782549255976,0.011,0.003,4.33520638980308e-11,"AKAP2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"PDCD1",3.08392518668361e-15,1.0030074564776,0.033,0.018,8.54679026237495e-11,"PDCD1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"SNED1",4.96945353375198e-15,1.30923195763931,0.021,0.01,1.37723435234402e-10,"SNED1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"LIMS2",1.40250160347331e-14,1.01833651337636,0.034,0.02,3.88689294386594e-10,"LIMS2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"CYP51A1",1.56268291479963e-14,1.39827855260986,0.018,0.008,4.3308194300757e-10,"CYP51A1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"ZNF490",2.63749067469989e-14,1.86234541254365,0.019,0.009,7.30954165586327e-10,"ZNF490","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"NRM",8.74018758779318e-14,1.15737589469903,0.028,0.015,2.422255588081e-09,"NRM","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"MTRNR2L1",9.14540310267618e-14,1.51532449539341,0.016,0.007,2.53455701587568e-09,"MTRNR2L1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"RBKS",9.19016333550568e-14,1.14636532234064,0.025,0.013,2.54696186680204e-09,"RBKS","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"MEOX1",2.40703739040431e-13,1.42759266879537,0.019,0.009,6.6708634237665e-09,"MEOX1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TICAM1",2.67314589633077e-13,1.14300541206425,0.027,0.015,7.40835653709111e-09,"TICAM1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"CDKN2A",2.77491620934718e-13,1.03758540675145,0.028,0.016,7.69040278258478e-09,"CDKN2A","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"SHMT1",3.07027410684927e-13,1.03619894876803,0.026,0.014,8.50895765972207e-09,"SHMT1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV17",4.77914122285006e-13,1.25136602345299,0.042,0.027,1.32449119850067e-08,"TRAV17","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"ANKS1B",1.02755355700015e-12,1.12294310953183,0.013,0.005,2.84776192787022e-08,"ANKS1B","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV18",1.75648892347745e-12,2.85467209956628,0.022,0.011,4.86793340252542e-08,"TRBV18","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"CSTF2",4.48482105696585e-12,1.12328483074199,0.023,0.012,1.24292330772752e-07,"CSTF2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"MIR3142HG",4.8049165144571e-12,1.47443581571064,0.01,0.003,1.33163456281664e-07,"MIR3142HG","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"FEN1",5.21712825544396e-12,1.01214186684004,0.032,0.019,1.44587492471374e-07,"FEN1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV21-1",7.09790732488498e-12,2.53431969540895,0.013,0.005,1.96711403601862e-07,"TRBV21-1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV23DV6",1.84641346789624e-11,2.17985908656915,0.016,0.008,5.11715028492765e-07,"TRAV23DV6","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV13-2",2.55148908758642e-11,1.96297020570089,0.024,0.014,7.07119685733701e-07,"TRAV13-2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"NR4A3",2.71475539304817e-11,1.14926765858525,0.02,0.011,7.5236730962937e-07,"NR4A3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"EDC4",3.73254317162982e-11,1.3280707574263,0.015,0.007,1.03443701458549e-06,"EDC4","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"HIST1H2AE",2.45131937456712e-10,1.03155461096306,0.019,0.01,6.79358651467532e-06,"HIST1H2AE","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"FN3K",2.6336384473143e-10,1.32504776453629,0.012,0.005,7.29886559288685e-06,"FN3K","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRIM32",2.74983812216432e-10,1.10211403892592,0.017,0.009,7.62090137176619e-06,"TRIM32","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"HLA-G",2.93652748424388e-10,1.38406384132562,0.011,0.005,8.13829226983348e-06,"HLA-G","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"LINC01336",3.13415864405682e-10,1.06472424769863,0.014,0.006,8.68600726613908e-06,"LINC01336","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"LINC00239",3.61361743403282e-10,1.09306529360523,0.017,0.009,1.00147793566786e-05,"LINC00239","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV5",1.06505141591952e-09,1.78221588074227,0.016,0.008,2.95168349407936e-05,"TRAV5","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"EML5",1.95101559955811e-09,1.13250917304373,0.007,0.014,5.40704463261536e-05,"EML5","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"SLC29A3",2.29420189061652e-09,1.283541704977,0.014,0.007,6.35815111965461e-05,"SLC29A3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"CH25H",2.92432105452389e-09,1.5140992487522,0.012,0.005,8.10446337050751e-05,"CH25H","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV20",3.26143180188884e-09,2.04667037070625,0.018,0.01,9.03873209575474e-05,"TRAV20","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"ROPN1L",3.76861232380323e-09,1.28622333302156,0.012,0.005,0.000104443321941883,"ROPN1L","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"LLGL1",4.72190214457245e-09,1.18550995045078,0.014,0.007,0.000130862796034681,"LLGL1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"PNMA5",5.86151614336111e-09,1.18655142955832,0.013,0.006,0.00016244605839711,"PNMA5","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV36DV7",2.84978454763446e-08,1.78964852410621,0.013,0.007,0.000789789289531415,"TRAV36DV7","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"PSPH",3.11228888102094e-08,1.23530860809614,0.013,0.006,0.000862539740486143,"PSPH","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"EPS8",5.95620019319635e-08,1.14459199836586,0.011,0.005,0.00165070132154244,"EPS8","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"DKK3",1.74907769951428e-07,1.2476616738676,0.01,0.004,0.00484739393643386,"DKK3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"MARCH3",2.14719519950777e-07,1.03658537478705,0.02,0.012,0.00595073677591583,"MARCH3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"CDKN3",8.86470973584366e-07,1.16481856293149,0.01,0.005,0.0245676565619171,"CDKN3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"RP3-323A16.1",1.06676456887344e-06,1.01908152077916,0.012,0.006,0.0295643132617585,"RP3-323A16.1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"NDOR1",1.50912246226643e-06,1.11458248292528,0.012,0.006,0.0418238199192519,"NDOR1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRAV25",1.58506974145221e-06,1.18645228262135,0.016,0.009,0.0439286228146065,"TRAV25","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"FAM131A",3.66122545012827e-06,1.00255267325295,0.012,0.007,0.101467202124855,"FAM131A","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"IRF4",9.18943375283868e-06,1.08840085663266,0.016,0.01,0.254675967026171,"IRF4","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV28",1.71969276142781e-05,1.25612673309417,0.04,0.031,0.476595651902105,"TRBV28","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"HBB",2.96590763550341e-05,2.67242049875529,0.035,0.044,0.821971642103414,"HBB","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"CLPB",3.71614240841599e-05,2.0392949257997,0.012,0.007,1,"CLPB","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"SIAE",0.000100711388163823,1.57147830720718,0.006,0.01,1,"SIAE","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV14",0.000417797186851465,2.39301827448339,0.013,0.009,1,"TRBV14","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"ACOX3",0.00299852804572453,1.11996451361998,0.017,0.013,1,"ACOX3","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"RAP1GAP2",0.00341729048708645,1.15648988803573,0.036,0.042,1,"RAP1GAP2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"UBXN2B",0.0132472179759994,1.12081113741379,0.041,0.036,1,"UBXN2B","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"SHC1",0.0340156930003633,1.3417249801474,0.056,0.051,1,"SHC1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"DNASE1L1",0.0458238676094639,1.0303597125613,0.021,0.018,1,"DNASE1L1","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"TRBV6-2",0.0482394257024137,1.7033112966989,0.021,0.018,1,"TRBV6-2","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"AGBL5",0.0669910871592171,1.3385080402772,0.011,0.009,1,"AGBL5","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"METTL2A",0.406322864100115,1.01520523231534,0.034,0.036,1,"METTL2A","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"IFT46",0.463218082845259,1.23848763914855,0.01,0.011,1,"IFT46","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"ZNF18",0.667880698198705,1.99596778117576,0.018,0.019,1,"ZNF18","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
"KIAA0513",0.761331860306987,1.38877155199388,0.013,0.013,1,"KIAA0513","AS_Group_Naive_vs_Healthy_Naive","upregulated in diseased group"
